Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Is_Split,Is_Dividend,Log_Ret,RSI,MACD,MACD_Signal,Volatility,Sentiment_Decay
2015-01-30,0.07845565964472045,0.07455183377559849,0.07429718828697651,0.07277971254209725,0.024895838071647854,0.0,0.0,0,0,0.19290998494492723,0.7969209625582289,0.709704924412979,0.7082448669456953,0.5003547447015323,0.6062038080702903
2015-02-02,0.06358194735152833,0.07366350085537154,0.06745785494605738,0.07520338543816907,0.012796795076417544,0.0,0.0,0,0,0.35268367171536325,0.8461504887003957,0.7189016616345849,0.7301523065373778,0.495877376635691,0.5501928573323511
2015-02-03,0.06929159849560673,0.06747498124995843,0.06915336066530897,0.06522303988076528,0.023975406783388994,0.0,0.0,0,0,0.19242057078615377,0.7790721429625247,0.7120177990019763,0.7459311895539013,0.517179427313252,0.5497252973411586
2015-02-04,0.06044172446470497,0.06667285168940251,0.0702740701049116,0.06727616351077503,0.014009571242648358,0.0,0.0,0,0,0.34825598517918854,0.7837004426921791,0.7060509998342895,0.7570399706001318,0.4822653451505067,0.5947728912267498
2015-02-05,0.067293191547379,0.07354892050170159,0.07780283640162089,0.07229482541069443,0.018644080995085483,0.0,0.0,0,0,0.38648939464431614,0.7497810494909394,0.7041822135067517,0.7654527125826514,0.4815810713165122,0.5837925974371692
2015-02-06,0.06843513950231284,0.06561267604029075,0.06613605620626384,0.05917777802779389,0.01576616982443215,0.0,0.0,0,0,0.15059121113188698,0.6335425624432482,0.6852938733695002,0.7673891982180056,0.5196547416656235,0.5803307785899452
2015-02-09,0.051306363655941656,0.05002685390578365,0.05719917893812454,0.05153571427890402,0.011605687363571393,0.0,0.0,0,0,0.22020896055341893,0.577229568043274,0.6594001091376804,0.7623667588029959,0.5360151695511034,0.6208173606189955
2015-02-10,0.041600082190250576,0.05607222599162465,0.05461299842467038,0.05971968153967877,0.021672795041684286,0.0,0.0,0,0,0.42997546663738856,0.572185774452887,0.6459852537153786,0.7549442254693275,0.5315967667614794,0.6388505558504185
2015-02-11,0.0575868764540346,0.057504621342130524,0.06783146334425816,0.06197230529430464,0.008941174610212804,0.0,0.0,0,0,0.3511165074789393,0.5852433964626986,0.6358768626580509,0.7464407709126051,0.5265054518752674,0.6176454241371829
2015-02-12,0.0616407673365974,0.06730318892299147,0.06765909609681153,0.07200978164633187,0.012337206781811659,0.0,0.0,0,0,0.45205501248971036,0.6214135424694006,0.6371672880905074,0.7399655068045263,0.5345332690796462,0.6538188856324993
2015-02-13,0.07083314749037217,0.06736038738670791,0.0739234882464429,0.06619258531528827,0.017786085921312762,0.0,0.0,0,0,0.24613841389242094,0.5386804435774399,0.6296693179861284,0.7328823713520434,0.501089482446512,0.6786538380724385
2015-02-16,0.06775004572088672,0.0690794581933456,0.07329134328886733,0.06719065800907575,0.01697505244044541,0.0,0.0,0,0,0.33450988612450905,0.4517355740272343,0.6229816843675663,0.7255185956698236,0.49950844638336844,0.6771813412810881
2015-02-18,0.06303969526337794,0.06790484008553532,0.07015922123256402,0.07132547066640715,0.011978601844638623,0.0,0.0,0,0,0.3750943842282525,0.5299041621997786,0.6205078354695459,0.7189997322831734,0.500435849163096,0.644513830629889
2015-02-19,0.06672233783319859,0.06902222255715196,0.07403856009514065,0.07417697617535268,0.009801081606342993,0.0,0.0,0,0,0.3582579829757357,0.4095251206347037,0.6199305503880586,0.7136381312894758,0.48733425879470926,0.6549779017706732
2015-02-20,0.07186099043856631,0.07188727990697574,0.07673972146852903,0.07032739797261967,0.014030761715443655,0.0,0.0,0,0,0.2718934179423014,0.4537259061846701,0.6133628782117819,0.7076820284180421,0.49251932480943994,0.6692921445854958
