Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Is_Split,Is_Dividend,Log_Ret,RSI,MACD,MACD_Signal,Volatility,Sentiment_Decay
2015-01-30,0.7529732940192609,0.7516319714276618,0.6851497548343572,0.6697082136983868,0.10805469737377842,0.0,0.0,0,0,0.08906692231325722,0.5243724306274532,0.6152833509320919,0.6028890732385371,0.31435887607600727,0.6062038080702903
2015-02-02,0.6687944771884452,0.6698081287375193,0.6768514564025945,0.6634523002664151,0.05965129821333372,0.0,0.0,0,0,0.246566162694799,0.4852238083040664,0.5803445877730471,0.5992036292268255,0.31411942871037946,0.5501928573323511
2015-02-03,0.6797553150183294,0.6702481683604913,0.6504287630680476,0.632390160551409,0.08307613847603777,0.0,0.0,0,0,0.1891372702065976,0.4481695391251149,0.536598251517592,0.5866356500507024,0.32332830271241614,0.5497252973411586
2015-02-04,0.6389818400250248,0.6304366603808669,0.6192023472382997,0.6011126613156178,0.07437875642382087,0.0,0.0,0,0,0.18688305288927992,0.4059779916393952,0.4863406851501893,0.5655298523212837,0.3001060596170091,0.5947728912267498
2015-02-05,0.5971113780319762,0.6077807525908314,0.6074101243323278,0.5914053826143272,0.052292907173694746,0.0,0.0,0,0,0.23748339080813982,0.255068863141623,0.4424962091637961,0.5390040096824644,0.3008676736311629,0.5837925974371692
2015-02-06,0.5876851253632841,0.5948034018329205,0.5921242135854297,0.5892482423937876,0.05330359372008012,0.0,0.0,0,0,0.2555901112831884,0.2767219051244968,0.4080057820522711,0.5101990446875244,0.29418052273712714,0.5803307785899452
2015-02-09,0.5811088547300584,0.5857853127201875,0.5584954185911781,0.5426551805301404,0.057536457165231744,0.0,0.0,0,0,0.14613221540674892,0.236616009582238,0.35869644000573686,0.4763121685963398,0.31956623738165524,0.6208173606189955
2015-02-10,0.5284970280861115,0.5769867907337873,0.5484501964029689,0.5763055487794114,0.07864680658610305,0.0,0.0,0,0,0.3440399136695357,0.2646961975548701,0.33904318168918274,0.4448810039931374,0.3338073358337352,0.6388505558504185
2015-02-11,0.5868083645696435,0.5888647251826045,0.5833895802281945,0.570481757623199,0.05860280004911789,0.0,0.0,0,0,0.2465507928354824,0.17332462800691145,0.3228249882650791,0.4161697640088032,0.3336376208965608,0.6176454241371829
2015-02-12,0.5784779910880492,0.5690684717243688,0.5598053335589517,0.5633630028738975,0.07238196299330567,0.0,0.0,0,0,0.2432919059075459,0.17296537677743073,0.308826022344876,0.3901224619363636,0.3336726750065918,0.6538188856324993
2015-02-13,0.574532382750356,0.6524319706900894,0.5905957409266596,0.6610798005250903,0.26265992485738215,0.0,0.0,0,0,0.4926313163445973,0.3576772102442302,0.34990435527197683,0.37831756222884894,0.3991643517172931,0.6786538380724385
2015-02-16,0.6736174659821234,0.675307261034368,0.675104759486933,0.6600012304148203,0.07397436821307268,0.0,0.0,0,0,0.2583305183838979,0.33679607769144354,0.38355118748662687,0.3762724305964841,0.39601536979364665,0.6771813412810881
2015-02-18,0.6569572748834479,0.6522121254241939,0.6633129587409907,0.655687245391465,0.043658887307816883,0.0,0.0,0,0,0.25091807958634044,0.29512164909315747,0.4093509772621672,0.3803095838376105,0.395451437187669,0.644513830629889
2015-02-19,0.6538880448618142,0.6495723244878786,0.640602176887062,0.6412343763720768,0.06012074098060903,0.0,0.0,0,0,0.22746830965186454,0.3147054357924583,0.42356571757450556,0.3866650643406428,0.39141407121902494,0.6549779017706732
2015-02-20,0.6354740873482131,0.6460532253579763,0.6416941575001986,0.6410187214335678,0.05256212834869501,0.0,0.0,0,0,0.2602947825396237,0.42497080470692117,0.4357638535693654,0.39443176437015715,0.37741105626173005,0.6692921445854958
2015-02-23,0.6411736896755157,0.6376948723947984,0.6301205378623786,0.6162120520239475,0.039698591402300476,0.0,0.0,0,0,0.2027137481193627,0.3936074505049984,0.4337689402028705,0.400206451853973,0.3814848007518502,0.6407095897100519
2015-02-24,0.6135523776632438,0.6130596344286077,0.6200754251125078,0.6149176792663064,0.04970005021772746,0.0,0.0,0,0,0.25773343175266933,0.44594983570726354,0.4326037368578623,0.4045699788293813,0.37852495235680245,0.6328445431698031
2015-02-25,0.6227595053109699,0.6203182272734289,0.6327409103810191,0.6118977715828681,0.041251519497067804,0.0,0.0,0,0,0.2536401705395155,0.5070799847946851,0.43122657219611576,0.4077579680511547,0.375531296602117,0.6546941760432115
2015-02-26,0.6139911243859092,0.6042616989599197,0.6023876954716021,0.5853657149563126,0.06374805441707737,0.0,0.0,0,0,0.19719746370252877,0.4691344140860205,0.4177722236525633,0.40734980827240713,0.3720833700907703,0.6500817395091054
2015-02-27,0.5887813076037923,0.6218580365681083,0.6113408123578377,0.6306646256256115,0.062246442363478094,0.0,0.0,0,0,0.36858233285944675,0.5593812434233295,0.4314461150261858,0.410030108093406,0.3974443010889777,0.6091259890965446
2015-03-02,0.6530114014234533,0.6434138620441014,0.6401658044725287,0.6397246440936507,0.04984932033837611,0.0,0.0,0,0,0.2818994678133487,0.6878431294469983,0.4478358972884724,0.4157783878711597,0.34559221736876516,0.5787298522421793
2015-03-03,0.6424888730929376,0.6412140577447014,0.6532677380891061,0.6423129464823466,0.047172136528637755,0.0,0.0,0,0,0.26679715242566787,0.6398884490774414,0.46288388275957953,0.4236859964925451,0.34549110098375013,0.5463089719815948
2015-03-04,0.6885239402772235,0.6834455447798975,0.6196387467777524,0.6045637311672124,0.1403721409218926,0.0,0.0,0,0,0.17205143485210805,0.5541745894845795,0.4562474400696661,0.42855275928120495,0.35106256750629405,0.5872704114691694
2015-03-05,0.604126244745049,0.6009621472322371,0.6098121041485234,0.6043479285198413,0.05644314764798575,0.0,0.0,0,0,0.26027996381655794,0.570979559297673,0.4517366629164031,0.43145426976174395,0.339926955736204,0.5990946190238524
2015-03-09,0.5920697567520331,0.5910644681611512,0.605226716076551,0.5907585655076616,0.04261245375847904,0.0,0.0,0,0,0.2281941417442985,0.2602979047714738,0.44215880378330435,0.43166934969855103,0.3410471190258976,0.6544748938232605
2015-03-10,0.58658927252143,0.5877650166747881,0.5895039684735737,0.5776002169547766,0.04593051244669965,0.0,0.0,0,0,0.22888969809041504,0.2381812290941131,0.42893879512446503,0.4289343927858918,0.3430797984955428,0.6516198258228789
2015-03-11,0.5769437695464249,0.57742707221041,0.5836079650144825,0.5670303923538803,0.05462218418862205,0.0,0.0,0,0,0.2349200856498808,0.22776433975449573,0.4143289648170256,0.42353379082022463,0.31530424100537174,0.6537916212245054
2015-03-12,0.5751899344574424,0.5710482921585012,0.5938712189595894,0.5743644327695357,0.030217054804158122,0.0,0.0,0,0,0.2787719462081342,0.2832992222202007,0.4078786808368778,0.4177949206081152,0.3004355698260889,0.597826635634217
2015-03-13,0.583300884728463,0.5780867441055768,0.5672300872736229,0.5480478095181965,0.04343540234121034,0.0,0.0,0,0,0.19578553468980217,0.23824555037416667,0.39082502008641495,0.40945380060287545,0.30945698714701303,0.5620813775446318
2015-03-16,0.5460345273984023,0.546413358710085,0.5672302379524878,0.5519307062278266,0.05003096423432342,0.0,0.0,0,0,0.2704749946961065,0.2959330369717879,0.3809772725007552,0.400615428885692,0.3092293420868232,0.6016047279455672
2015-03-17,0.556556720266521,0.5470731084778773,0.5650464539208071,0.5581862503876435,0.03551560107044679,0.0,0.0,0,0,0.27632518371668924,0.3217771730128876,0.3780909614856811,0.39291004461030443,0.14735799434014496,0.5560955496053779
2015-03-18,0.5574333993666408,0.5666489819719198,0.5759647000717814,0.5763055487794114,0.039521007659774926,0.0,0.0,0,0,0.30533388413773516,0.3884391435506851,0.3867096874418372,0.3886409565356004,0.15853538187669192,0.5662729070369468
2015-03-19,0.5833008889551913,0.5747874129545298,0.5698505523605473,0.5517149035804555,0.03434956568600249,0.0,0.0,0,0,0.20018828625107782,0.3927664516135399,0.38257899562499886,0.3843173653934262,0.16725487199473593,0.5222313324980903
2015-03-20,0.5473496123368097,0.5400344380236717,0.5532543859798937,0.537262329978791,0.03602275951619949,0.0,0.0,0,0,0.22459974828686752,0.19321766045968858,0.3736491720838545,0.3788948641645371,0.16770299056974985,0.53116524309307
